age,balance,campaign,contact,day,default,deposit,duration,education,housing,job,loan,marital,month,pdays,poutcome,previous
36,973,1,unknown,23,no,no,293,primary,yes,blue-collar,yes,married,may,-1,unknown,0
34,1257,7,unknown,26,no,no,109,secondary,yes,blue-collar,no,married,may,-1,unknown,0
43,-1701,1,unknown,26,no,no,285,secondary,yes,technician,no,married,may,-1,unknown,0
32,567,2,cellular,7,no,no,275,secondary,yes,blue-collar,no,single,may,342,other,4
38,-1,4,cellular,8,no,no,188,tertiary,no,technician,no,married,aug,-1,unknown,0
29,3310,1,cellular,1,no,no,367,secondary,no,blue-collar,no,married,sep,91,failure,4
28,115,4,unknown,28,no,no,78,primary,yes,blue-collar,no,married,may,-1,unknown,0
33,321,2,cellular,22,no,no,227,tertiary,no,management,no,single,aug,-1,unknown,0
43,71,5,unknown,7,no,no,180,secondary,no,admin.,no,married,may,-1,unknown,0
42,759,1,cellular,28,no,no,97,secondary,no,unemployed,no,divorced,jan,169,failure,3
33,23,1,cellular,6,no,no,150,tertiary,yes,management,yes,married,feb,-1,unknown,0
32,3297,2,cellular,11,no,no,99,secondary,no,technician,no,single,aug,-1,unknown,0
42,578,1,telephone,28,no,no,44,secondary,no,housemaid,no,single,jan,-1,unknown,0
42,4279,1,cellular,22,no,no,98,primary,yes,housemaid,no,married,jul,-1,unknown,0
29,234,1,cellular,8,no,no,139,secondary,yes,blue-collar,no,single,may,345,other,1
27,1137,1,cellular,8,no,no,26,tertiary,yes,management,no,single,may,-1,unknown,0
38,8669,3,telephone,20,no,no,5,tertiary,yes,management,no,single,apr,150,failure,6
45,488,11,telephone,28,no,no,90,primary,yes,entrepreneur,no,married,jul,-1,unknown,0
32,1077,1,cellular,5,no,no,200,tertiary,no,management,no,single,aug,717,failure,4
33,4790,1,cellular,20,no,no,137,secondary,yes,technician,no,married,apr,272,failure,2
48,256,4,unknown,29,no,no,150,secondary,yes,technician,no,married,may,-1,unknown,0
53,974,2,unknown,26,no,no,197,secondary,yes,blue-collar,no,married,may,-1,unknown,0
23,231,3,cellular,7,no,no,560,unknown,yes,technician,no,single,may,367,other,1
41,196,1,unknown,13,no,no,488,secondary,yes,blue-collar,no,married,may,-1,unknown,0
41,2002,2,cellular,15,no,no,172,secondary,yes,admin.,no,single,may,350,failure,1
50,218,2,unknown,9,no,no,388,tertiary,yes,services,no,married,may,-1,unknown,0
28,1011,3,cellular,20,no,no,204,secondary,yes,blue-collar,no,single,apr,-1,unknown,0
54,2761,1,cellular,16,no,no,771,secondary,no,retired,no,divorced,jul,-1,unknown,0
38,92,3,unknown,29,no,no,118,primary,yes,services,yes,divorced,may,-1,unknown,0
27,10005,3,cellular,14,no,no,163,tertiary,yes,self-employed,no,married,apr,271,failure,2
54,1168,5,telephone,4,no,no,150,tertiary,no,management,no,married,may,-1,unknown,0
28,168,1,cellular,7,no,no,128,secondary,yes,services,no,single,may,-1,unknown,0
32,1710,1,cellular,15,no,no,439,tertiary,yes,technician,no,single,may,175,other,3
39,207,2,unknown,6,no,no,78,secondary,no,services,no,married,jun,-1,unknown,0
29,18,3,cellular,3,no,no,206,secondary,no,technician,no,single,feb,-1,unknown,0
46,306,5,cellular,11,no,no,289,unknown,yes,admin.,no,single,may,-1,unknown,0
37,8,1,cellular,16,no,no,46,primary,yes,entrepreneur,yes,married,jul,-1,unknown,0
30,-250,6,unknown,20,no,no,11,tertiary,yes,management,no,married,jun,-1,unknown,0
41,449,2,cellular,12,no,no,313,secondary,yes,blue-collar,yes,married,may,-1,unknown,0
39,1654,6,unknown,20,no,no,264,secondary,no,unemployed,no,married,jun,-1,unknown,0
38,714,3,unknown,29,no,no,225,primary,yes,blue-collar,no,married,may,-1,unknown,0
55,1498,5,cellular,25,no,no,340,tertiary,no,management,no,single,aug,-1,unknown,0
29,695,1,unknown,3,no,no,97,secondary,no,services,no,single,jul,-1,unknown,0
36,-15,3,unknown,6,no,no,341,secondary,yes,technician,no,single,may,-1,unknown,0
60,14,4,cellular,15,no,no,781,primary,yes,blue-collar,yes,married,may,178,failure,3
43,-287,4,cellular,20,no,no,580,secondary,yes,services,no,divorced,apr,-1,unknown,0
45,0,1,cellular,24,no,no,137,primary,yes,blue-collar,no,married,jul,-1,unknown,0
36,-978,3,cellular,13,no,no,62,tertiary,yes,management,no,divorced,may,-1,unknown,0
53,0,2,cellular,7,no,no,407,secondary,yes,blue-collar,no,married,may,-1,unknown,0
41,20,1,unknown,5,no,no,333,secondary,no,self-employed,no,married,jun,-1,unknown,0
51,700,4,cellular,8,no,no,237,secondary,no,blue-collar,no,married,aug,-1,unknown,0
34,-58,2,unknown,28,no,no,157,secondary,yes,blue-collar,yes,married,may,-1,unknown,0
29,841,1,cellular,5,no,no,217,tertiary,no,management,no,single,feb,-1,unknown,0
35,951,2,cellular,19,no,no,220,secondary,yes,self-employed,no,single,nov,-1,unknown,0
40,-63,1,cellular,2,no,no,196,tertiary,no,management,yes,married,jul,-1,unknown,0
26,641,1,cellular,15,no,no,55,tertiary,yes,student,no,single,may,368,failure,1
32,195,2,cellular,22,no,no,239,tertiary,yes,technician,no,single,aug,-1,unknown,0
31,11,2,cellular,27,no,no,651,tertiary,no,technician,no,married,aug,-1,unknown,0
39,120,1,unknown,12,no,no,66,secondary,no,management,no,single,jun,-1,unknown,0
30,450,4,cellular,14,no,no,72,secondary,no,technician,yes,married,jul,-1,unknown,0
40,8379,6,unknown,12,no,no,52,secondary,no,technician,no,married,jun,-1,unknown,0
32,206,2,unknown,20,no,no,205,primary,yes,blue-collar,no,married,may,-1,unknown,0
46,1544,1,unknown,29,no,no,609,secondary,yes,admin.,no,single,may,-1,unknown,0
41,2990,3,unknown,30,no,no,62,secondary,yes,technician,no,married,may,-1,unknown,0
35,866,1,cellular,19,no,no,147,secondary,yes,entrepreneur,no,single,nov,-1,unknown,0
40,1744,11,unknown,21,no,no,465,secondary,yes,unemployed,no,single,may,-1,unknown,0
58,-382,4,telephone,5,no,no,398,secondary,no,management,no,married,feb,189,success,12
48,214,1,cellular,18,no,no,246,primary,yes,blue-collar,yes,married,nov,162,failure,1
37,147,2,unknown,7,no,no,416,tertiary,no,technician,no,single,may,-1,unknown,0
59,81,1,cellular,26,no,no,140,tertiary,no,management,no,divorced,may,-1,unknown,0
33,202,1,cellular,17,no,no,377,secondary,yes,blue-collar,no,married,apr,-1,unknown,0
36,1314,3,cellular,17,no,no,330,secondary,yes,admin.,no,married,jul,-1,unknown,0
40,-60,1,cellular,21,no,no,250,secondary,yes,blue-collar,no,married,jul,-1,unknown,0
53,0,1,cellular,7,no,no,176,primary,yes,admin.,no,single,may,322,other,5
32,-331,3,unknown,26,no,no,130,secondary,yes,admin.,yes,divorced,may,-1,unknown,0
32,1504,2,cellular,17,no,no,131,primary,yes,blue-collar,no,married,apr,-1,unknown,0
43,2363,1,cellular,17,no,no,229,unknown,yes,services,no,divorced,nov,-1,unknown,0
30,773,1,unknown,4,no,no,29,secondary,yes,services,yes,single,jun,-1,unknown,0
31,941,4,cellular,8,no,no,213,secondary,yes,admin.,no,married,apr,-1,unknown,0
35,2116,2,cellular,13,no,no,409,secondary,yes,unemployed,no,single,may,-1,unknown,0
39,-971,2,unknown,28,no,no,104,secondary,yes,services,yes,married,may,-1,unknown,0
57,5,1,cellular,8,no,no,96,tertiary,yes,management,no,married,jul,-1,unknown,0
33,454,1,cellular,18,no,no,134,tertiary,no,self-employed,yes,divorced,nov,-1,unknown,0
35,53,1,cellular,18,no,no,378,secondary,yes,management,no,married,nov,-1,unknown,0
53,2578,4,cellular,19,no,no,299,tertiary,no,management,no,married,nov,107,failure,2
50,854,1,cellular,16,no,no,198,secondary,no,entrepreneur,no,married,apr,-1,unknown,0
46,16397,1,cellular,18,no,no,641,secondary,no,unemployed,no,married,nov,-1,unknown,0
35,687,2,unknown,30,no,no,166,tertiary,yes,management,no,single,may,-1,unknown,0
56,1894,1,unknown,15,no,no,189,secondary,yes,retired,no,married,may,-1,unknown,0
54,0,1,cellular,4,no,no,330,secondary,yes,admin.,yes,divorced,feb,182,success,3
56,1150,1,cellular,17,no,no,107,secondary,no,services,yes,married,nov,117,failure,3
43,136,2,cellular,6,no,no,120,tertiary,no,management,no,married,aug,-1,unknown,0
40,7313,2,cellular,18,no,no,241,secondary,yes,technician,no,married,nov,182,failure,1
38,-239,2,unknown,2,no,no,221,tertiary,yes,management,no,married,jun,-1,unknown,0
43,182,1,cellular,28,no,no,152,tertiary,no,management,no,married,jan,-1,unknown,0
46,1590,2,cellular,15,no,no,59,secondary,yes,technician,no,married,jul,-1,unknown,0
29,-565,3,unknown,18,no,no,164,secondary,yes,blue-collar,no,married,jun,-1,unknown,0
33,930,5,cellular,15,no,no,163,secondary,yes,technician,no,single,may,359,failure,1
49,1091,2,telephone,30,no,no,47,secondary,no,technician,no,married,jul,-1,unknown,0
53,640,2,cellular,11,no,no,321,secondary,yes,blue-collar,no,divorced,may,-1,unknown,0
54,767,2,unknown,9,no,no,42,primary,no,retired,no,single,jun,-1,unknown,0
33,480,1,cellular,30,no,no,272,secondary,yes,technician,no,married,jan,270,other,1
39,1363,3,cellular,21,no,no,294,tertiary,no,management,no,married,aug,-1,unknown,0
38,446,1,unknown,13,no,no,386,unknown,yes,admin.,no,single,may,-1,unknown,0
49,167,1,cellular,9,no,no,51,secondary,no,admin.,yes,married,jul,-1,unknown,0
33,0,3,cellular,19,no,no,78,secondary,no,technician,no,married,aug,-1,unknown,0
59,4196,2,telephone,31,no,no,10,secondary,no,admin.,no,married,jul,-1,unknown,0
35,725,7,cellular,20,no,no,219,secondary,yes,admin.,no,married,nov,133,failure,1
40,1716,8,cellular,12,no,no,226,secondary,yes,technician,no,married,aug,-1,unknown,0
31,-45,2,unknown,7,no,no,246,secondary,no,services,no,single,may,-1,unknown,0
35,410,2,cellular,20,no,no,67,secondary,yes,technician,no,married,nov,-1,unknown,0
42,-97,4,cellular,3,no,no,216,primary,yes,blue-collar,no,married,feb,271,failure,5
55,12159,2,cellular,20,no,no,142,secondary,yes,self-employed,no,married,nov,174,failure,2
33,395,1,unknown,2,no,no,122,secondary,yes,blue-collar,no,married,jun,-1,unknown,0
31,969,1,cellular,15,no,no,95,tertiary,no,technician,no,single,jun,-1,unknown,0
30,86,1,unknown,20,no,no,45,secondary,no,technician,no,single,aug,-1,unknown,0
30,395,1,cellular,21,no,no,429,primary,no,blue-collar,no,single,nov,-1,unknown,0
37,0,1,cellular,2,no,no,473,secondary,yes,blue-collar,no,married,apr,-1,unknown,0
30,0,2,cellular,22,no,no,34,tertiary,no,technician,no,single,aug,-1,unknown,0
47,829,1,unknown,14,no,no,339,secondary,yes,admin.,yes,married,may,-1,unknown,0
41,-15,1,cellular,6,no,no,33,tertiary,yes,technician,no,married,may,-1,unknown,0
44,135,3,cellular,8,no,no,262,secondary,yes,technician,no,married,may,-1,unknown,0
59,1585,5,telephone,28,no,no,91,tertiary,no,management,no,married,aug,-1,unknown,0
29,-910,1,cellular,21,no,no,260,secondary,yes,technician,no,married,jul,-1,unknown,0
51,8806,1,unknown,19,no,no,131,primary,yes,services,no,married,may,-1,unknown,0
32,43,2,unknown,21,no,no,173,secondary,yes,blue-collar,no,married,may,-1,unknown,0
36,136,2,unknown,4,no,no,38,secondary,yes,blue-collar,no,married,jun,-1,unknown,0
30,1195,2,cellular,18,no,no,146,tertiary,no,management,no,married,jul,-1,unknown,0
34,11219,1,cellular,25,no,no,112,tertiary,no,housemaid,no,married,may,-1,unknown,0
42,2003,3,cellular,17,no,no,177,primary,yes,blue-collar,no,married,apr,-1,unknown,0
37,494,2,cellular,2,no,no,247,secondary,yes,technician,no,married,feb,269,failure,3
42,419,3,cellular,7,no,no,88,secondary,no,blue-collar,no,single,jul,-1,unknown,0
31,-82,31,cellular,31,no,no,543,unknown,yes,services,no,married,jul,-1,unknown,0
34,64,2,cellular,28,no,no,76,tertiary,yes,admin.,no,single,jul,-1,unknown,0
32,14522,7,cellular,21,no,no,221,tertiary,no,self-employed,no,married,nov,-1,unknown,0
46,3455,2,unknown,14,no,no,566,secondary,yes,technician,no,divorced,may,-1,unknown,0
32,1076,1,unknown,19,no,no,67,primary,yes,blue-collar,no,married,may,-1,unknown,0
37,-261,1,cellular,10,no,no,259,secondary,no,admin.,yes,single,jul,-1,unknown,0
39,309,14,cellular,26,no,no,94,tertiary,no,management,no,married,aug,-1,unknown,0
37,655,6,cellular,4,no,no,258,secondary,no,management,yes,single,feb,-1,unknown,0
32,102,5,cellular,22,no,no,398,tertiary,no,self-employed,no,married,aug,-1,unknown,0
41,213,2,unknown,8,no,no,10,secondary,yes,blue-collar,no,married,may,-1,unknown,0
50,202,1,cellular,15,no,no,107,tertiary,yes,self-employed,no,married,apr,148,failure,4
57,0,1,cellular,30,no,no,585,unknown,no,management,no,married,sep,-1,unknown,0
37,22,2,cellular,7,no,no,28,secondary,yes,admin.,no,single,may,289,failure,5
56,179,2,cellular,14,no,no,47,secondary,no,entrepreneur,no,divorced,aug,-1,unknown,0
37,4769,1,cellular,29,no,no,124,secondary,no,unemployed,no,married,jan,-1,unknown,0
32,-6,2,cellular,6,no,no,169,primary,yes,blue-collar,no,married,may,-1,unknown,0
30,19358,2,cellular,19,no,no,258,tertiary,no,management,no,single,nov,-1,unknown,0
27,5563,2,unknown,30,no,no,435,secondary,yes,blue-collar,no,single,may,-1,unknown,0
36,6641,4,cellular,30,no,no,105,tertiary,no,management,no,married,jul,-1,unknown,0
34,747,2,cellular,31,no,no,72,tertiary,no,management,no,single,aug,98,failure,1
53,49,1,unknown,28,no,no,152,primary,no,services,no,married,may,-1,unknown,0
58,287,8,cellular,21,no,no,676,tertiary,yes,management,no,married,aug,-1,unknown,0
31,437,14,unknown,4,no,no,173,secondary,yes,admin.,yes,single,jun,-1,unknown,0
38,1313,2,unknown,17,no,no,33,secondary,no,services,no,married,jun,-1,unknown,0
32,597,1,cellular,24,no,no,869,tertiary,no,management,yes,single,jul,-1,unknown,0
31,418,1,cellular,9,no,no,219,secondary,yes,services,yes,married,jul,-1,unknown,0
59,-41,1,unknown,20,no,no,171,secondary,yes,admin.,yes,divorced,may,-1,unknown,0
41,449,6,cellular,20,no,no,10,primary,yes,blue-collar,no,married,apr,-1,unknown,0
33,3572,2,cellular,18,no,no,85,secondary,yes,technician,no,married,nov,-1,unknown,0
52,2428,1,cellular,21,no,no,294,tertiary,yes,management,no,married,nov,116,failure,3
36,177,5,unknown,12,no,no,63,primary,yes,entrepreneur,no,married,may,-1,unknown,0
37,80,3,cellular,27,no,no,155,secondary,no,management,no,married,aug,-1,unknown,0
39,1048,1,cellular,14,no,no,149,secondary,yes,services,no,single,may,-1,unknown,0
36,3874,6,cellular,25,no,no,425,tertiary,no,management,no,married,aug,-1,unknown,0
30,5381,1,cellular,17,no,no,375,tertiary,no,management,no,married,nov,-1,unknown,0
32,17,4,cellular,22,no,no,72,tertiary,no,management,no,single,aug,-1,unknown,0
47,4040,5,cellular,11,no,no,53,primary,no,blue-collar,no,married,aug,-1,unknown,0
38,427,3,cellular,6,no,no,17,tertiary,yes,management,no,single,may,169,failure,2
51,385,2,cellular,11,no,no,39,tertiary,no,management,no,married,aug,-1,unknown,0
27,266,1,cellular,7,no,no,232,secondary,no,services,yes,single,jul,-1,unknown,0
58,1411,2,cellular,13,no,no,425,tertiary,yes,retired,no,single,may,-1,unknown,0
56,7747,2,unknown,5,no,no,103,primary,no,management,no,married,jun,-1,unknown,0
40,2129,3,cellular,20,no,no,1156,primary,yes,blue-collar,no,married,apr,-1,unknown,0
47,318,2,cellular,4,no,no,299,secondary,no,entrepreneur,no,married,aug,-1,unknown,0
23,105,2,unknown,16,no,no,498,secondary,yes,blue-collar,no,single,may,-1,unknown,0
46,2603,3,cellular,11,no,no,50,secondary,yes,blue-collar,yes,married,may,277,failure,2
57,443,1,telephone,17,no,no,167,primary,no,services,no,married,jul,-1,unknown,0
40,-116,3,unknown,29,no,no,176,secondary,yes,services,no,married,may,-1,unknown,0
30,285,2,cellular,5,no,no,693,tertiary,no,admin.,no,married,feb,-1,unknown,0
58,5092,6,unknown,11,no,no,199,primary,no,retired,no,married,jun,-1,unknown,0
36,719,1,unknown,13,no,no,1052,secondary,yes,blue-collar,no,divorced,may,-1,unknown,0
37,0,1,unknown,26,no,no,24,primary,yes,blue-collar,no,married,may,-1,unknown,0
51,2095,4,cellular,2,no,no,438,primary,yes,blue-collar,yes,married,feb,-1,unknown,0
30,-390,1,cellular,5,no,no,275,secondary,yes,blue-collar,no,single,may,-1,unknown,0
39,108,3,cellular,28,no,no,589,tertiary,no,technician,no,married,may,28,other,2
33,1134,2,unknown,23,no,no,304,secondary,yes,blue-collar,no,married,may,-1,unknown,0
60,228,11,unknown,28,no,no,249,primary,yes,blue-collar,no,married,may,-1,unknown,0
29,1,3,cellular,18,no,no,167,tertiary,no,self-employed,no,married,jul,-1,unknown,0
31,0,3,cellular,18,no,no,79,secondary,yes,admin.,yes,married,nov,-1,unknown,0
52,1453,21,telephone,29,no,no,254,tertiary,no,management,no,married,jul,-1,unknown,0
30,28,1,unknown,20,no,no,107,secondary,no,admin.,no,single,aug,-1,unknown,0
47,1388,2,cellular,17,no,no,119,secondary,yes,blue-collar,no,married,apr,-1,unknown,0
46,0,6,cellular,29,no,no,38,tertiary,no,management,yes,divorced,aug,-1,unknown,0
31,0,2,cellular,29,no,no,70,tertiary,no,technician,no,married,aug,-1,unknown,0
29,15,1,cellular,3,no,no,136,secondary,no,blue-collar,no,married,jun,-1,unknown,0
34,22,1,unknown,6,no,no,344,secondary,yes,services,no,married,may,-1,unknown,0
44,983,1,cellular,28,no,no,123,secondary,no,services,no,married,jan,-1,unknown,0
60,2879,1,cellular,5,no,no,122,secondary,yes,blue-collar,no,married,aug,-1,unknown,0
51,-553,8,unknown,4,no,no,149,primary,yes,services,no,married,jun,-1,unknown,0
31,596,1,telephone,28,no,no,30,tertiary,no,housemaid,no,single,jan,-1,unknown,0
33,1402,5,cellular,20,no,no,63,secondary,no,blue-collar,no,married,nov,-1,unknown,0
53,223,1,cellular,22,no,no,534,secondary,yes,admin.,yes,divorced,jul,-1,unknown,0
45,46,1,cellular,5,no,no,234,secondary,yes,admin.,no,married,may,-1,unknown,0
51,0,5,unknown,29,no,no,410,tertiary,yes,management,yes,married,may,-1,unknown,0
30,1636,2,unknown,6,no,no,301,tertiary,no,management,no,single,jun,-1,unknown,0
58,96,3,unknown,16,no,no,76,primary,no,blue-collar,no,married,jun,-1,unknown,0
26,-295,1,cellular,6,no,no,138,primary,yes,blue-collar,no,single,may,-1,unknown,0
37,1,2,unknown,15,no,no,395,secondary,no,services,no,married,may,-1,unknown,0
47,60,7,unknown,2,no,no,282,tertiary,no,management,no,married,jun,-1,unknown,0
28,84,21,cellular,28,yes,no,48,tertiary,no,management,yes,married,jul,-1,unknown,0
28,4287,1,cellular,30,no,no,171,secondary,no,blue-collar,no,married,apr,-1,unknown,0
43,1,8,unknown,2,no,no,28,tertiary,yes,management,yes,divorced,jun,-1,unknown,0
43,192,2,unknown,30,no,no,273,secondary,yes,services,yes,married,may,-1,unknown,0
57,1172,1,cellular,20,no,no,72,tertiary,yes,management,no,married,nov,-1,unknown,0
34,105,2,unknown,28,no,no,249,tertiary,yes,entrepreneur,no,married,may,-1,unknown,0
36,4708,1,cellular,15,no,no,104,tertiary,no,admin.,no,divorced,jun,-1,unknown,0
32,-1,1,cellular,12,no,no,37,secondary,yes,technician,no,single,may,-1,unknown,0
46,802,1,telephone,25,no,no,417,unknown,yes,management,no,married,jul,-1,unknown,0
36,22,1,unknown,6,no,no,464,secondary,no,technician,no,married,jun,-1,unknown,0
33,3301,2,cellular,2,no,no,131,tertiary,yes,management,no,married,nov,171,failure,2
48,2227,12,cellular,18,no,no,98,primary,no,blue-collar,no,married,aug,-1,unknown,0
58,2,1,unknown,16,no,no,684,secondary,no,entrepreneur,no,married,jun,-1,unknown,0
56,445,6,cellular,21,no,no,13,primary,no,housemaid,no,married,nov,-1,unknown,0
53,241,1,cellular,19,no,no,137,tertiary,yes,management,no,married,nov,-1,unknown,0
41,429,1,unknown,13,no,no,244,secondary,yes,blue-collar,no,married,may,-1,unknown,0
35,11,4,cellular,23,no,no,103,secondary,yes,admin.,no,married,jul,-1,unknown,0
31,50,5,cellular,19,no,no,37,tertiary,no,management,no,married,aug,-1,unknown,0
51,2195,1,unknown,13,no,no,59,secondary,yes,admin.,no,divorced,may,-1,unknown,0
40,1270,2,cellular,17,no,no,342,secondary,no,technician,no,married,apr,-1,unknown,0
40,2394,4,unknown,9,no,no,75,secondary,no,technician,no,divorced,jun,-1,unknown,0
44,3536,6,cellular,31,no,no,106,secondary,no,services,no,married,jul,-1,unknown,0
37,-4,1,unknown,29,no,no,381,secondary,yes,blue-collar,yes,married,may,-1,unknown,0
49,-1965,2,telephone,10,no,no,317,secondary,no,entrepreneur,yes,married,jul,-1,unknown,0
56,5879,3,unknown,20,no,no,237,secondary,no,retired,no,married,jun,-1,unknown,0
25,469,1,cellular,24,no,no,524,secondary,no,student,no,single,feb,187,success,2
